805.730	807.990
806.490	810.780
809.980	815.760
817.970	819.050
816.880	819.390
831.120	832.030
830.770	834.120
839.210	841.650
839.490	843.100
840.560	844.460
837.530	844.520
842.570	849.380
847.810	852.010
854.400	855.000
854.880	856.690
857.330	857.990
860.840	861.720
862.260	865.850
869.110	871.190
870.200	871.980
870.260	874.010
870.400	874.230
874.210	876.480
876.930	880.140
886.690	889.240
895.980	899.530
904.000	906.060
904.140	908.060
908.750	910.430
912.780	915.000
916.330	918.830
920.480	921.780
928.250	929.680
931.660	933.560
933.210	936.400
935.780	937.910
936.560	940.070
939.510	941.070
939.540	942.990
941.440	945.490
940.090	948.710
946.640	950.150
950.870	953.960
952.250	954.930
955.480	956.510
956.220	959.900
955.620	960.960
969.600	972.980
970.740	973.010
975.060	976.450
972.410	976.530
978.390	979.290
976.220	980.190
979.300	980.840
979.460	983.010
980.120	983.350
982.830	985.140
984.550	986.470
982.590	988.870
985.880	989.460
987.670	991.330
988.020	992.960
996.000	999.520
998.140	999.950
1004.270	1007.170
1018.130	1019.670
1020.300	1021.410
1016.730	1021.540
1024.310	1027.810
1026.160	1028.100
1027.360	1030.390
1031.780	1036.330
1039.270	1040.260
1047.680	1050.220
1050.960	1052.160
1052.530	1054.580
1064.770	1065.810
1068.170	1073.060
1068.690	1074.810
1068.400	1075.010
1073.520	1075.610
1073.550	1076.630
1075.220	1078.550
1073.310	1080.540
1077.660	1081.000
1079.640	1081.930
1081.880	1083.890
1084.810	1090.390
1088.600	1090.410
1090.430	1093.390
1091.960	1093.860
1106.830	1109.130
1107.840	1114.360
1114.720	1116.480
1112.840	1116.770
1116.420	1120.030
1116.200	1127.540
1123.060	1127.670
1127.100	1130.260
1136.880	1137.990
1134.880	1138.710
1141.070	1142.520
1142.760	1144.280
1140.650	1145.010
1143.670	1145.880
1143.530	1152.350
1153.520	1156.050
1154.330	1157.140
1154.860	1157.930
1157.180	1160.620
1155.600	1161.440
1160.370	1162.720
1159.820	1163.110
1175.310	1177.740
1188.890	1190.000
1189.430	1192.000
1191.170	1193.980
1194.970	1199.630
1201.970	1203.870
1204.250	1205.190
1212.550	1215.430
1213.850	1218.430
1216.150	1219.180
1218.450	1220.220
1222.150	1223.830
1222.900	1228.470
1226.040	1231.160
1226.860	1232.160
1228.250	1236.800
1239.200	1242.720
1246.840	1249.760
1252.520	1253.460
1252.640	1254.770
1253.180	1256.310
1254.170	1262.530
1259.280	1264.440
1265.440	1266.660
1268.360	1271.440
1272.580	1273.050
1278.060	1280.320
1278.290	1282.570
1278.580	1284.710
1285.350	1286.090
1285.480	1290.150
1286.330	1291.820
1286.520	1292.610
1292.710	1294.020
1286.470	1294.470
1294.630	1296.600
1295.170	1297.680
1294.050	1297.820
1298.730	1301.630
1310.270	1311.670
1312.610	1316.510
1320.320	1323.620
1322.650	1324.980
1325.490	1326.920
1329.270	1333.750
1334.720	1335.060
1339.450	1341.010
1354.980	1359.210
1359.560	1362.900
1367.430	1372.740
1368.200	1375.730
1370.760	1376.430
1373.800	1377.100
1379.620	1381.980
1381.810	1384.040
1387.030	1388.220
1388.670	1391.140
1391.610	1393.460
1397.960	1401.640
1403.290	1406.950
1406.860	1409.740
1407.530	1414.310
1409.890	1416.500
1410.870	1419.130
1417.650	1419.940
1411.100	1420.070
1427.200	1428.800
1428.400	1430.480
1430.150	1432.890
1435.900	1438.480
1435.690	1439.260
1439.760	1442.020
1439.310	1442.520
1440.890	1444.400
1446.800	1448.100
1446.990	1448.280
1447.110	1448.740
1451.170	1453.090
1448.910	1454.200
1457.800	1462.140
1462.010	1464.580
1465.740	1467.610
1466.290	1469.590
1482.460	1485.860
1480.690	1486.840
1485.610	1488.530
1487.400	1489.490
1489.520	1490.410
1490.070	1491.720
1487.240	1492.030
1490.180	1494.720
1493.380	1496.390
1497.060	1497.960
1496.690	1498.480
1499.720	1500.690
1501.140	1502.410
1502.750	1503.900
1507.740	1508.810
1509.990	1512.530
1517.090	1517.880
1520.230	1521.470
1522.330	1524.550
1525.670	1528.030
1527.040	1531.000
1527.480	1533.840
1531.300	1535.530
1534.540	1539.630
1539.720	1540.120
1540.170	1542.110
1548.260	1549.000
1553.610	1556.530
1561.900	1564.760
1568.770	1572.090
1572.580	1574.820
1578.120	1582.460
1580.560	1583.920
1586.390	1592.230
1585.690	1592.560
1591.470	1596.580
1593.430	1600.830
1598.140	1601.900
1600.170	1605.440
1605.630	1606.720
1605.370	1608.460
1605.780	1610.300
1617.070	1618.480
1614.850	1620.700
1624.780	1626.420
1634.430	1636.770
1638.090	1640.860
1640.920	1643.440
1641.730	1645.120
1642.060	1646.330
1647.760	1649.650
1655.080	1658.500
1660.120	1661.020
1664.120	1666.130
1665.940	1669.660
1667.150	1673.450
1669.400	1675.230
1667.550	1675.710
1672.180	1677.270
1680.720	1682.420
1692.010	1694.170
1689.870	1696.760
1691.660	1697.180
1696.960	1698.490
1701.480	1703.390
1701.380	1704.140
1703.450	1705.830
1707.420	1709.560
1707.320	1712.460
1715.810	1718.760
1726.730	1727.630
1731.000	1732.670
1731.270	1735.550
1732.990	1737.470
1733.090	1739.250
1731.510	1740.460
1734.550	1742.190
1734.520	1742.490
1746.760	1747.090
1752.460	1753.290
1752.700	1753.610
1760.160	1760.840
1760.940	1763.810
1761.700	1763.920
1765.430	1766.700
1775.150	1778.170
1774.710	1778.480
1775.170	1781.840
1776.710	1782.130
1776.790	1783.160
1779.880	1783.260
1786.410	1787.820
1787.500	1789.050
1788.910	1789.730
1787.100	1790.210
1800.030	1801.420
1799.570	1801.690
1811.350	1812.170
1812.850	1815.090
1814.990	1816.170
1816.140	1819.060
1825.360	1826.270
1835.940	1838.300
1839.310	1841.060
1839.990	1842.800
1856.510	1858.960
1856.870	1860.110
1859.770	1862.380
1860.340	1866.540
1867.940	1868.370
1877.650	1880.460
1883.090	1884.770
1884.360	1888.470
1885.290	1889.230
1889.980	1891.870
1891.130	1894.340
1892.940	1895.240
1893.100	1897.330
1893.570	1899.320
1893.640	1899.880
1894.160	1900.070
1895.980	1900.310
1898.650	1901.980
1893.910	1903.540
1922.580	1924.090
1922.780	1927.150
1924.530	1929.060
1926.330	1931.480
1930.670	1935.760
1931.960	1936.670
1936.000	1938.860
1932.720	1938.860
1933.880	1939.730
1946.000	1948.050
1952.390	1955.790
1955.110	1956.700
1951.310	1957.080
1958.990	1959.530
1964.280	1966.410
1966.250	1968.490
1967.950	1971.340
1972.810	1977.680
1975.640	1978.570
1977.650	1979.620
1974.690	1980.330
1987.380	1989.140
1986.870	1989.500
1989.450	1991.020
1992.830	1994.890
1995.790	1996.300
1995.030	1996.480
1995.800	1997.130
1999.800	2001.100
2004.220	2004.650
2003.010	2005.680
2003.040	2006.060
2009.100	2012.350
2012.400	2014.630
2015.600	2017.420
2015.030	2018.490
2019.680	2022.430
2021.810	2026.580
2025.590	2028.780
2031.230	2032.210
2030.350	2032.470
2036.010	2038.610
2037.110	2039.360
2050.900	2051.110
2051.330	2053.180
2058.500	2060.330
2058.640	2063.720
2059.630	2064.900
2062.120	2065.390
2065.020	2067.740
2067.060	2069.340
2066.700	2069.570
2068.030	2071.220
2069.140	2071.980
2073.830	2074.260
2081.810	2083.290
2084.950	2086.480
2084.830	2086.500
2091.410	2093.060
2090.190	2095.230
2092.790	2096.310
2095.310	2098.380
2096.260	2098.480
2104.680	2106.940
2107.070	2108.120
2105.280	2108.120
2108.210	2110.890
2113.500	2114.640
2110.660	2115.360
2119.320	2120.090
2116.790	2120.350
2121.080	2127.060
2126.160	2127.420
2124.440	2128.220
2131.190	2133.990
2136.360	2138.650
2137.510	2140.870
2139.060	2141.140
2142.360	2143.610
2142.930	2145.390
2148.510	2150.850
2146.910	2151.390
2151.490	2153.500
2151.990	2156.390
2157.130	2159.160
2159.260	2162.140
2161.050	2163.190
2155.670	2164.140
2163.210	2164.230
2167.160	2168.100
2168.440	2170.840
2171.960	2172.680
2172.170	2175.460
2173.360	2178.070
2177.920	2180.960
2178.100	2181.510
2181.430	2183.110
2181.340	2183.800
2183.560	2185.470
2190.900	2192.340
2190.870	2192.660
2193.620	2195.310
2193.390	2197.320
2200.350	2202.590
2204.210	2207.050
2208.730	2208.840
2212.440	2215.090
2212.420	2216.370
2212.580	2217.170
2215.810	2217.780
2242.690	2251.870
2249.570	2253.520
2253.580	2256.630
2257.910	2260.000
2258.770	2261.260
2263.410	2265.440
2264.910	2271.490
2264.540	2272.780
2268.310	2273.530
2270.750	2274.070
2266.970	2274.380
2268.920	2274.690
2278.330	2280.570
2280.230	2281.340
2282.210	2283.430
2288.800	2291.250
2286.320	2292.260
2289.260	2293.190
2297.300	2298.980
2299.260	2300.460
2304.450	2307.240
2311.570	2312.610
2306.090	2313.800
2313.220	2316.920
2314.050	2317.760
2314.780	2321.330
2324.160	2329.590
2327.100	2331.980
2329.800	2333.450
2327.270	2334.500
2330.090	2335.330
2328.910	2335.840
2330.980	2335.940
2330.780	2337.090
2334.370	2337.810
2335.000	2339.210
2355.890	2359.760
2357.340	2361.360
2359.380	2362.670
2362.710	2364.480
2365.130	2366.150
2375.580	2384.400
2385.900	2387.010
2394.750	2398.990
2403.810	2407.060
2406.710	2407.610
2408.960	2412.000
2413.020	2414.240
2413.830	2415.080
2414.860	2418.190
2415.010	2419.830
2419.150	2422.990
2415.610	2423.180
2415.600	2423.190
2424.800	2426.180
2419.650	2427.410
2428.600	2431.290
2440.360	2441.290
2442.040	2442.770
2450.520	2452.400
2452.540	2455.240
2453.920	2456.850
2454.280	2460.240
2461.430	2467.540
2466.710	2469.750
2468.010	2472.690
2470.040	2475.230
2471.450	2476.490
2473.910	2477.520
2473.130	2477.580
2471.350	2477.610
2471.600	2477.910
2477.830	2480.330
2476.390	2480.450
2481.550	2482.720
2477.080	2483.220
2485.980	2487.240
2487.230	2490.100
2494.760	2495.120
2493.780	2497.180
2496.170	2498.170
2500.470	2503.420
2500.320	2503.920
2509.790	2510.500
2509.540	2510.850
2511.850	2513.520
2516.150	2517.840
2516.310	2519.900
2521.830	2523.730
2534.690	2536.060
2537.170	2539.550
2536.750	2539.900
2537.450	2541.050
2537.800	2541.070
2544.410	2545.290
2542.630	2545.740
2552.800	2554.450
2555.010	2558.050
2554.740	2558.760
2556.870	2561.210
2561.560	2562.940
2567.450	2570.190
2567.580	2570.750
2568.240	2571.770
2570.940	2572.750
2570.480	2577.680
2577.770	2582.100
2586.850	2588.580
2588.130	2588.580
2590.030	2593.230
2592.740	2594.870
2593.860	2595.610
2597.210	2598.220
2596.460	2598.380
2598.380	2600.340
2600.320	2601.620
2603.410	2605.760
2606.980	2608.100
2605.970	2609.310
2607.860	2609.850
2608.280	2611.800
2613.380	2614.210
2613.730	2617.470
2618.130	2621.190
2620.200	2622.840
2619.080	2623.240
2624.640	2626.600
2628.230	2629.130
2632.740	2636.360
2635.150	2637.960
2642.110	2644.550
2641.680	2644.810
2645.980	2647.020
2645.560	2648.010
2651.920	2653.120
2650.440	2653.270
2655.670	2658.820
2659.720	2662.440
2663.320	2665.200
