4.050	14.420
0.290	15.730
8.900	15.770
7.530	15.850
6.940	17.070
10.090	18.780
15.310	18.810
15.510	19.960
15.570	20.320
12.200	24.910
33.250	35.070
37.880	39.820
37.940	43.020
39.550	47.050
37.990	48.800
45.150	51.320
46.110	51.500
46.600	55.160
47.700	55.830
48.260	57.210
49.410	57.830
47.760	59.470
51.830	60.690
52.320	60.870
53.550	61.840
50.780	62.140
57.910	63.120
54.230	63.130
51.310	63.800
59.540	64.320
61.600	65.000
54.270	67.020
62.010	67.190
75.740	78.990
76.810	80.510
79.370	81.180
76.000	81.340
81.850	85.370
87.360	89.400
92.000	92.490
88.460	92.890
94.220	95.840
96.710	98.800
100.990	102.040
94.940	102.140
106.140	107.990
104.730	108.050
107.990	108.910
107.920	108.920
108.550	113.920
111.740	114.470
112.810	118.660
113.190	120.100
114.780	123.030
117.210	123.670
119.450	124.400
121.550	124.870
122.970	126.400
125.980	127.680
120.390	128.140
127.450	129.030
128.450	131.340
129.860	131.800
129.800	134.710
132.380	135.520
129.950	136.040
143.350	144.830
140.550	145.720
142.350	147.670
143.720	147.750
145.120	148.900
156.100	160.410
153.160	161.400
157.650	161.450
162.120	164.150
163.560	165.130
161.590	166.320
169.650	170.040
171.370	173.200
173.230	177.750
174.820	181.190
172.600	182.070
181.120	183.830
181.130	188.290
187.630	190.920
184.190	192.900
191.980	195.120
194.680	198.170
197.990	200.370
199.450	203.750
201.100	204.010
202.330	207.100
206.410	209.320
202.210	211.240
208.550	213.660
208.100	216.950
209.960	217.390
211.290	217.860
213.020	218.160
214.570	220.030
216.520	221.960
212.170	222.710
219.650	226.280
218.420	226.900
220.230	227.010
219.710	228.680
222.380	228.870
226.330	236.220
220.620	236.320
240.390	243.730
242.630	245.550
242.800	249.660
242.830	249.920
242.860	251.870
246.250	252.490
246.480	253.400
249.280	254.490
248.440	255.510
249.770	255.750
251.270	255.800
251.640	256.670
245.680	257.160
254.770	257.740
252.280	258.410
249.420	258.690
256.760	259.280
255.980	261.330
269.170	273.240
272.570	275.890
272.970	281.510
272.610	282.380
280.570	283.040
272.650	283.350
275.510	283.650
282.140	285.720
282.640	285.750
