2.640	13.450
0.680	16.090
3.790	16.600
8.570	17.700
13.310	20.420
14.730	21.460
8.740	22.360
8.770	23.120
6.110	23.550
14.060	25.890
28.320	31.330
29.910	32.480
36.060	38.730
34.440	39.310
39.020	39.880
38.610	49.330
41.540	51.620
48.450	56.440
46.600	59.830
51.830	61.800
58.330	64.440
61.470	67.500
60.570	67.940
54.780	69.160
54.610	69.640
68.170	70.770
66.570	70.980
61.550	71.410
71.340	76.020
79.750	81.440
86.100	89.680
87.360	91.850
76.620	92.840
92.860	96.650
91.390	98.800
99.720	101.230
105.000	106.670
106.240	107.090
105.260	109.130
114.660	116.380
116.090	118.190
119.450	120.960
105.630	121.120
118.550	122.630
122.440	125.910
121.220	128.800
123.520	129.670
125.720	130.760
127.910	130.850
133.770	142.550
136.630	145.660
143.240	146.890
148.090	150.660
162.640	167.080
159.860	170.130
168.020	172.880
163.090	173.700
182.250	185.310
176.370	186.940
184.350	188.300
188.070	192.120
187.480	193.760
194.650	199.570
192.520	203.380
195.490	203.940
200.460	205.960
195.650	213.690
212.150	214.630
211.920	219.170
216.180	219.830
217.910	225.810
217.500	226.710
218.780	227.550
222.440	228.630
227.590	233.560
230.080	237.420
230.190	240.210
227.700	241.110
239.680	242.030
233.360	246.780
234.360	246.950
251.300	252.510
249.540	257.630
267.570	272.170
268.700	278.390
271.070	281.740
270.990	282.150
272.930	284.600
280.880	285.580
271.620	285.970
275.290	286.600
268.500	289.310
275.710	290.120
275.820	291.810
281.820	295.990
306.910	313.780
309.330	316.340
316.390	320.440
319.570	323.790
318.160	326.120
323.440	328.810
324.340	335.370
322.760	335.690
333.860	339.490
335.700	343.490
337.690	345.340
339.060	347.960
337.720	349.680
341.280	349.860
343.670	350.570
346.170	351.020
341.230	353.690
346.320	355.440
348.790	357.010
350.360	359.090
353.200	359.350
354.290	360.990
357.360	361.170
360.710	362.430
360.930	362.680
360.770	364.480
363.750	367.540
372.010	374.930
376.500	377.720
372.730	381.280
378.590	381.620
380.680	383.530
377.460	385.040
374.250	385.560
379.530	386.080
383.830	386.680
385.010	390.650
382.940	390.740
388.780	393.580
390.890	394.000
395.770	397.440
388.710	398.470
395.140	401.000
394.210	401.390
399.840	404.020
402.470	404.030
401.040	406.360
405.730	407.500
406.700	408.020
400.520	408.240
407.720	410.580
405.460	412.430
412.200	414.970
413.640	416.520
418.480	422.220
418.940	423.390
419.970	424.110
422.600	428.540
428.000	431.090
429.500	435.660
432.350	440.650
430.140	440.810
430.460	441.530
432.880	443.550
436.990	446.360
441.550	446.980
442.060	448.280
442.880	450.250
447.000	454.910
453.670	456.560
455.080	459.520
454.730	459.740
449.570	461.320
459.890	462.070
455.940	463.700
460.680	464.620
461.740	464.740
463.090	465.080
464.450	466.470
465.770	471.510
472.520	473.800
472.100	477.530
479.700	482.240
472.530	482.400
485.000	492.230
495.840	497.820
497.260	509.120
504.760	510.850
511.320	515.080
515.370	518.030
511.950	521.110
519.900	525.270
522.620	528.000
524.450	529.410
526.340	531.500
525.300	531.600
526.990	535.430
529.390	537.510
534.510	541.120
527.170	542.000
530.240	542.320
534.390	545.430
543.320	545.490
540.360	545.810
549.760	553.610
555.430	558.960
563.330	565.850
563.360	566.220
566.780	568.710
561.180	572.300
568.140	573.240
570.860	575.220
567.250	576.040
574.060	576.720
572.720	577.630
581.050	584.410
583.420	585.550
584.460	585.560
585.190	589.500
591.760	594.530
590.140	595.700
595.570	599.470
597.200	600.020
596.650	602.630
603.820	609.690
607.740	611.670
599.110	613.320
603.350	616.910
614.110	619.560
618.210	624.100
622.550	624.820
622.570	625.050
625.050	630.830
630.930	633.920
630.010	636.050
630.140	636.120
633.580	638.060
636.550	641.300
631.710	642.440
634.950	643.440
640.300	643.490
641.110	644.650
640.440	645.420
641.290	648.140
650.480	651.450
640.780	652.030
655.300	657.280
657.270	660.480
655.530	661.200
659.160	661.860
658.220	663.450
660.240	664.830
662.840	667.610
665.050	668.090
666.170	668.320
667.700	674.830
666.700	675.540
668.030	677.130
670.060	681.370
673.210	682.520
674.620	683.680
675.110	683.890
674.410	685.250
676.280	687.430
683.620	688.420
678.600	689.620
682.420	690.590
690.100	691.780
691.510	695.030
687.660	696.580
692.670	697.470
697.410	698.390
694.380	704.090
701.730	707.390
703.270	708.210
698.770	708.740
703.970	709.910
705.890	711.150
709.050	712.370
710.430	712.630
708.860	714.680
711.820	716.710
717.110	718.780
724.000	726.140
725.170	727.290
730.870	735.450
734.780	738.530
735.540	740.070
737.430	742.360
737.100	743.660
741.620	744.780
744.330	747.540
753.720	757.600
749.790	758.870
756.470	760.880
759.780	767.230
762.120	770.560
761.850	771.930
764.340	776.480
768.570	776.760
764.740	777.280
768.460	777.610
768.810	779.030
779.540	781.650
774.870	782.050
769.070	782.970
774.380	783.200
774.930	785.930
779.860	786.990
784.500	788.760
764.350	788.770
787.300	793.800
791.820	796.390
799.430	802.440
801.590	804.910
805.600	811.110
805.690	812.380
811.130	813.900
814.270	817.280
809.340	818.790
818.010	823.730
814.550	824.950
824.830	828.330
824.990	830.880
825.970	832.190
832.450	833.570
828.050	835.030
833.140	836.380
834.360	839.350
833.640	840.980
840.250	843.070
836.750	845.790
841.500	846.390
842.650	849.470
844.990	851.620
846.560	851.980
843.910	852.020
846.340	854.250
848.290	856.770
858.660	861.520
857.330	861.530
865.470	868.120
862.540	869.170
862.100	872.800
869.000	875.350
875.270	876.510
871.800	881.340
873.620	881.890
877.840	882.950
884.180	886.400
883.930	889.040
883.530	890.250
887.630	895.250
897.120	900.210
893.840	900.960
895.660	901.950
900.800	904.170
900.290	904.300
901.580	909.880
904.340	911.150
902.140	912.660
905.950	914.130
908.890	916.840
916.560	920.810
905.290	923.060
917.440	923.960
920.490	924.850
921.820	931.330
926.620	933.140
928.820	934.250
929.600	935.620
930.210	936.640
930.270	939.310
935.670	943.290
934.700	943.310
931.900	943.990
933.110	944.710
933.580	945.180
939.780	947.530
939.390	950.980
951.620	956.400
953.250	958.180
957.110	959.240
955.530	959.790
961.610	967.510
969.600	972.670
965.920	973.250
967.960	974.890
972.790	977.570
977.650	982.210
978.930	984.930
982.240	991.780
991.870	995.290
992.520	995.560
990.300	996.620
999.160	1000.550
996.350	1002.160
993.190	1006.430
1007.130	1011.130
1013.160	1015.040
1011.940	1016.270
1012.630	1017.100
1013.910	1020.940
1017.480	1021.210
1014.430	1021.380
1022.370	1024.370
1028.120	1034.360
1034.810	1035.930
1028.860	1036.470
1036.190	1037.910
1033.870	1040.690
1039.910	1046.720
1039.670	1047.440
1039.450	1049.000
1045.260	1050.050
1046.360	1052.630
1048.530	1054.650
1044.400	1055.750
1052.380	1061.310
1051.340	1061.750
1056.060	1062.020
1051.360	1063.700
1053.810	1066.580
1055.470	1066.810
1067.270	1070.650
1069.240	1071.220
1058.260	1071.810
1066.030	1073.780
1069.560	1073.890
1070.360	1073.900
1073.100	1075.940
1073.400	1081.670
1085.100	1088.130
1084.850	1090.340
1078.860	1090.700
1092.190	1099.020
1093.360	1099.050
1097.060	1105.370
1101.480	1105.790
1100.600	1107.110
1104.300	1108.550
1111.050	1115.270
1111.820	1117.750
1106.950	1117.850
1115.330	1123.090
1123.460	1125.110
1128.170	1129.450
1128.470	1132.270
1130.170	1134.430
1126.250	1134.700
1134.430	1135.930
1131.260	1136.480
1137.270	1140.860
1142.450	1144.970
1139.860	1146.140
1139.360	1146.610
1144.940	1147.950
1145.430	1153.570
1150.950	1156.860
1153.610	1157.680
1153.940	1158.860
1162.040	1166.470
1165.230	1168.260
1161.030	1168.660
1160.650	1169.510
1169.520	1174.420
1172.130	1174.940
1167.500	1176.310
1174.600	1177.050
1173.660	1178.020
1175.270	1182.120
1178.420	1182.220
1175.090	1183.440
1183.890	1185.520
1181.930	1189.340
1187.250	1192.370
1189.130	1192.550
1188.360	1192.560
1190.340	1195.600
1197.360	1199.690
1195.600	1201.520
1195.490	1202.500
1198.070	1204.270
1203.830	1208.430
1201.730	1209.150
1207.070	1214.100
1202.820	1215.200
1205.120	1215.480
1210.760	1217.890
1216.540	1222.210
1216.840	1222.370
1217.630	1224.580
1217.890	1227.370
1221.960	1228.470
1211.850	1229.830
1226.240	1231.310
1225.720	1233.190
1218.190	1233.900
1227.590	1234.580
1230.990	1234.860
1225.210	1234.950
1235.220	1240.070
1238.670	1243.790
1241.310	1245.560
1243.120	1245.770
1242.580	1246.360
1244.990	1247.220
1248.370	1249.710
1240.910	1251.160
1247.650	1251.820
1247.090	1252.810
1252.170	1255.670
1256.310	1257.090
1252.250	1257.380
1261.860	1266.730
1270.530	1274.070
1272.540	1274.920
1274.730	1277.900
1277.240	1280.830
1269.320	1281.310
1286.670	1290.220
1289.570	1294.390
1295.380	1297.350
1290.460	1298.840
1297.030	1299.420
1302.580	1303.360
1299.330	1303.460
1302.570	1307.050
1308.970	1311.470
1310.660	1313.510
1312.510	1314.590
1306.260	1315.880
1314.590	1317.670
1316.480	1319.450
1314.050	1319.620
1316.570	1319.650
1318.310	1323.420
1320.910	1323.540
1322.380	1324.160
1324.470	1327.320
1332.460	1340.970
1338.390	1342.770
1338.030	1344.890
1342.320	1350.560
1346.010	1352.870
1344.890	1353.150
1344.760	1354.350
1346.670	1358.370
1348.810	1359.440
1346.870	1359.510
1356.430	1361.860
1355.450	1364.130
1361.540	1364.740
1364.870	1369.640
1364.510	1369.880
1369.750	1371.430
1372.050	1375.670
1378.590	1382.660
